"time","extractOutput1","raffinateOutput2","extractOutput2","raffinateOutput1"
7334.4,0.862024,3.90485,10.3486,26.3945
7339.2,0.830264,3.88149,10.3731,26.6131
7344,0.799555,3.8582,10.3975,26.8277
7348.8,0.76987,3.83498,10.4216,27.0383
7353.6,0.74118,3.81184,10.4456,27.2449
7358.4,0.713459,3.78877,10.4694,27.4474
7363.2,0.68668,3.76578,10.4931,27.646
7368,0.660817,3.74287,10.5166,27.8405
7372.8,0.635844,3.72003,10.5399,28.031
7377.6,0.611736,3.69728,10.563,28.2175
7382.4,0.588468,3.6746,10.5859,28.4
7387.2,0.566016,3.65201,10.6087,28.5785
7392,0.544357,3.6295,10.6313,28.753
7396.8,0.523467,3.60707,10.6537,28.9236
7401.6,0.503323,3.58473,10.6759,29.0901
7406.4,0.483904,3.56247,10.698,29.2528
7411.2,0.465187,3.54029,10.7199,29.4115
7416,0.447152,3.5182,10.7416,29.5663
7420.8,0.429777,3.4962,10.7631,29.7171
7425.6,0.413043,3.47428,10.7844,29.8641
7430.4,0.396929,3.45245,10.8055,30.0073
7435.2,0.381417,3.4307,10.8265,30.1465
7440,0.366487,3.40905,10.8472,30.282
7444.8,0.352121,3.38748,10.8678,30.4136
7449.6,0.338302,3.366,10.8882,30.5414
7454.4,0.325011,3.34461,10.9084,30.6654
7459.2,0.312233,3.32331,10.9284,30.7856
7464,0.29995,3.3021,10.9482,30.9021
7468.8,0.288146,3.28098,10.9678,31.0148
7473.6,0.276806,3.25995,10.9873,31.1238
7478.4,0.265914,3.23901,11.0065,31.229
7483.2,0.255457,3.21816,11.0256,31.3305
7488,0.245418,3.19741,11.0445,31.4284
7492.8,0.235785,3.17674,11.0631,31.5225
7497.6,0.226543,3.15617,11.0816,31.613
7502.4,0.21768,3.13569,11.0999,31.6998
7507.2,0.209183,3.1153,11.118,31.783
7512,0.201039,3.09501,11.1359,31.8626
7516.8,0.193237,3.0748,11.1536,31.9386
7521.6,0.185764,3.05469,11.1711,32.011
7526.4,0.178609,3.03468,11.1884,32.08
7531.2,0.171761,3.01475,11.2055,32.1454
7536,0.16521,2.99492,11.2225,32.2074
7540.8,0.158946,2.97518,11.2392,32.2661
7545.6,0.152957,2.95553,11.2557,32.3214
7550.4,0.147235,2.93598,11.2721,32.3734
7555.2,0.14177,2.91652,11.2882,32.4222
7560,0.136553,2.89715,11.3042,32.468
7564.8,0.131575,2.87788,11.3199,32.5106
7569.6,0.126828,2.8587,11.3355,32.5504
7574.4,0.122303,2.83961,11.3508,32.5873
7579.2,0.117993,2.82062,11.366,32.6214
7584,0.113889,2.80172,11.381,32.6529
7588.8,0.109985,2.78291,11.3958,32.6819
7593.6,0.106273,2.76419,11.4103,32.7086
7598.4,0.102746,2.74557,11.4247,32.733
7603.2,0.0993972,2.72704,11.4389,32.7553
7608,0.0962202,2.7086,11.4529,32.7756
7612.8,0.0932089,2.69026,11.4667,32.7942
7617.6,0.0903569,2.672,11.4804,32.8111
7622.4,0.0876585,2.65384,11.4938,32.8265
7627.2,0.0851081,2.63577,11.507,32.8406
7632,0.0827001,2.6178,11.52,32.8536
7636.8,0.0804292,2.59991,11.5329,32.8656
7641.6,0.0782903,2.58212,11.5455,32.8767
7646.4,0.0762786,2.56441,11.558,32.8872
7651.2,0.0743893,2.5468,11.5703,32.8972
7656,0.0726178,2.52928,11.5824,32.9069
7660.8,0.0709596,2.51185,11.5943,32.9164
7665.6,0.0694106,2.49451,11.606,32.9259
7670.4,0.0679666,2.47726,11.6175,32.9355
7675.2,0.0666236,2.4601,11.6288,32.9454
7680,0.065378,2.44303,11.64,32.9557
7684.8,0.0642259,2.42605,11.6509,32.9665
7689.6,0.0631639,2.40916,11.6617,32.978
7694.4,0.0621886,2.39235,11.6723,32.9902
7699.2,0.0612966,2.37564,11.6827,33.0033
7704,0.060485,2.35901,11.6929,33.0173
7708.8,0.0597505,2.34248,11.703,33.0323
7713.6,0.0590904,2.32603,11.7128,33.0484
7718.4,0.0585019,2.30966,11.7225,33.0657
7723.2,0.0579822,2.29339,11.732,33.0841
7728,0.0575287,2.2772,11.7413,33.1037
7732.8,0.0571391,2.2611,11.7505,33.1246
7737.6,0.056811,2.24508,11.7595,33.1468
7742.4,0.0565419,2.22916,11.7683,33.1702
7747.2,0.0563299,2.21331,11.7769,33.1948
7752,0.0561728,2.19756,11.7853,33.2207
7756.8,0.0560686,2.18188,11.7936,33.2478
7761.6,0.0560154,2.1663,11.8017,33.2761
7766.4,0.0560113,2.15079,11.8097,33.3055
7771.2,0.0560546,2.13537,11.8174,33.3359
7776,0.0561437,2.12004,11.825,33.3674
7780.8,0.0562769,2.10479,11.8325,33.3999
7785.6,0.0564528,2.08962,11.8397,33.4332
7790.4,0.0566697,2.07453,11.8468,33.4673
7795.2,0.0569265,2.05953,11.8538,33.5021
7800,0.0572217,2.04461,11.8606,33.5376
7804.8,0.0575541,2.02978,11.8672,33.5736
7809.6,0.0579226,2.01502,11.8737,33.6101
7814.4,0.0583258,2.00035,11.88,33.647
7819.2,0.0587629,1.98575,11.8861,33.6841
7824,0.0592327,1.97124,11.8921,33.7214
7828.8,0.0597343,1.95681,11.8979,33.7589
7833.6,0.0602668,1.94246,11.9036,33.7963
7838.4,0.0608292,1.92819,11.9092,33.8336
7843.2,0.0614208,1.914,11.9146,33.8708
7848,0.0620408,1.8999,11.9198,33.9077
7852.8,0.0626885,1.88587,11.9249,33.9442
7857.6,0.0633631,1.87192,11.9299,33.9803
7862.4,0.0640639,1.85805,11.9347,34.0159
7867.2,0.0647905,1.84425,11.9393,34.0509
7872,0.0655422,1.83054,11.9438,34.0853
7876.8,0.0663184,1.81691,11.9482,34.1189
7881.6,0.0671187,1.80336,11.9525,34.1518
7886.4,0.0679425,1.78988,11.9566,34.1838
7891.2,0.0687895,1.77648,11.9606,34.2149
7896,0.0696592,1.76317,11.9644,34.245
7900.8,0.0705513,1.74993,11.9681,34.2742
7905.6,0.0714653,1.73677,11.9717,34.3023
7910.4,0.072401,1.72369,11.9751,34.3293
7915.2,0.0733581,1.71069,11.9785,34.3552
7920,0.0743363,1.69776,11.9817,34.3799
7924.8,0.0753353,1.68492,11.9847,34.4035
7929.6,0.0763549,1.67216,11.9877,34.4259
7934.4,0.0773949,1.65947,11.9905,34.4471
7939.2,0.0784552,1.64687,11.9932,34.4671
7944,0.0795355,1.63434,11.9958,34.4859
7948.8,0.0806358,1.6219,11.9983,34.5034
7953.6,0.0817558,1.60954,12.0006,34.5197
7958.4,0.0828956,1.59726,12.0029,34.5347
7963.2,0.084055,1.58506,12.005,34.5485
7968,0.0852339,1.57294,12.0071,34.5611
7972.8,0.0864324,1.56091,12.009,34.5725
7977.6,0.0876503,1.54896,12.0108,34.5826
7982.4,0.0888877,1.53709,12.0125,34.5916
7987.2,0.0901446,1.52531,12.0141,34.5994
7992,0.0914209,1.51362,12.0156,34.606
7996.8,0.0927168,1.50201,12.017,34.6115
8001.6,0.0940322,1.49049,12.0183,34.6158
8006.4,0.0953672,1.47906,12.0195,34.619
8011.2,0.0967219,1.46772,12.0206,34.6212
8016,0.0980964,1.45647,12.0216,34.6222
8020.8,0.0994907,1.44532,12.0225,34.6223
8025.6,0.100905,1.43425,12.0233,34.6213
8030.4,0.102339,1.42328,12.024,34.6193
8035.2,0.103794,1.41241,12.0247,34.6164
8040,0.105269,1.40164,12.0252,34.6125
8044.8,0.106765,1.39096,12.0257,34.6077
8049.6,0.108281,1.38039,12.0261,34.6021
8054.4,0.109818,1.36991,12.0264,34.5955
8059.2,0.111377,1.35955,12.0266,34.5882
8064,0.112957,1.34929,12.0268,34.58
8068.8,0.114558,1.33913,12.0268,34.571
8073.6,0.116181,1.32909,12.0268,34.5613
8078.4,0.117826,1.31916,12.0267,34.5508
8083.2,0.119493,1.30935,12.0265,34.5396
8088,0.121183,1.29965,12.0263,34.5277
8092.8,0.122895,1.29007,12.026,34.5151
8097.6,0.124631,1.28062,12.0256,34.5019
8102.4,0.12639,1.27129,12.0252,34.4881
8107.2,0.128173,1.26209,12.0246,34.4737
8112,0.12998,1.25301,12.024,34.4587
8116.8,0.131811,1.24408,12.0234,34.4431
8121.6,0.133666,1.23527,12.0227,34.4269
8126.4,0.135547,1.22661,12.0219,34.4103
8131.2,0.137453,1.21809,12.021,34.3931
8136,0.139385,1.20972,12.0201,34.3754
8140.8,0.141342,1.20149,12.0192,34.3573
8145.6,0.143327,1.19342,12.0181,34.3387
8150.4,0.145338,1.1855,12.0171,34.3196
8155.2,0.147376,1.17775,12.0159,34.3001
8160,0.149443,1.17015,12.0147,34.2802
8164.8,0.151537,1.16273,12.0135,34.2599
8169.6,0.15366,1.15547,12.0122,34.2391
8174.4,0.155811,1.14839,12.0108,34.218
8179.2,0.157993,1.14149,12.0094,34.1965
8184,0.160204,1.13478,12.008,34.1747
8188.8,0.162445,1.12825,12.0065,34.1525
8193.6,0.164718,1.12191,12.0049,34.1299
8198.4,0.167022,1.11577,12.0033,34.1071
8203.2,0.169357,1.10983,12.0017,34.0838
8208,0.171726,1.1041,12,34.0603
8212.8,0.174127,1.09857,11.9982,34.0365
8217.6,0.176561,1.09326,11.9964,34.0123
8222.4,0.17903,1.08817,11.9946,33.9879
8227.2,0.181533,1.08331,11.9927,33.9631
8232,0.184071,1.07867,11.9908,33.9381
8236.8,0.186645,1.07427,11.9889,33.9128
8241.6,0.189256,1.07011,11.9869,33.8872
8246.4,0.191903,1.06619,11.9848,33.8613
8251.2,0.194588,1.06252,11.9828,33.8352
8256,0.197311,1.0591,11.9807,33.8088
8260.8,0.200073,1.05595,11.9785,33.7822
8265.6,0.202874,1.05306,11.9763,33.7552
8270.4,0.205715,1.05043,11.9741,33.7281
8275.2,0.208598,1.04809,11.9718,33.7006
8280,0.211521,1.04602,11.9695,33.6729
8284.8,0.214487,1.04425,11.9672,33.645
8289.6,0.217496,1.04276,11.9648,33.6168
8294.4,0.220548,1.04157,11.9624,33.5884
8299.2,0.223645,1.04068,11.96,33.5597
8304,0.226786,1.0401,11.9575,33.5308
8308.8,0.229974,1.03983,11.955,33.5016
8313.6,0.233208,1.03988,11.9524,33.4722
8318.4,0.236489,1.04025,11.9499,33.4426
8323.2,0.239819,1.04095,11.9473,33.4127
8328,0.243197,1.04199,11.9446,33.3826
8332.8,0.246625,1.04337,11.9419,33.3522
8337.6,0.250104,1.04509,11.9392,33.3215
8342.4,0.253634,1.04716,11.9365,33.2907
8347.2,0.257217,1.04958,11.9337,33.2596
8352,0.260853,1.05237,11.9309,33.2282
8356.8,0.264543,1.05553,11.9281,33.1966
8361.6,0.268288,1.05905,11.9252,33.1647
8366.4,0.272088,1.06295,11.9223,33.1326
8371.2,0.275946,1.06723,11.9194,33.1002
8376,0.279861,1.0719,11.9164,33.0676
8380.8,0.283835,1.07696,11.9134,33.0347
8385.6,0.287869,1.08241,11.9104,33.0015
8390.4,0.291964,1.08827,11.9074,32.9681
8395.2,0.29612,1.09453,11.9043,32.9343
8400,0.300339,1.1012,11.9011,32.9004
8404.8,0.304622,1.10828,11.898,32.8661
8409.6,7.21517,9.25399,8.43382,9.81783
8414.4,7.06816,9.24129,8.46218,10.011
8419.2,6.91872,9.22801,8.49096,10.2206
8424,6.76803,9.21423,8.52007,10.4437
8428.8,6.61691,9.20003,8.54944,10.6783
8433.6,6.46596,9.18545,8.57902,10.9227
8438.4,6.31564,9.17053,8.60876,11.1755
8443.2,6.16631,9.15531,8.63864,11.4358
8448,6.01825,9.13981,8.66863,11.7027
8452.8,5.87169,9.12407,8.6987,11.9754
8457.6,5.72679,9.10809,8.72884,12.2534
8462.4,5.5837,9.0919,8.75904,12.5361
8467.2,5.44256,9.07551,8.78927,12.8231
8472,5.30344,9.05894,8.81952,13.1139
8476.8,5.16644,9.04219,8.84978,13.4082
8481.6,5.03161,9.02528,8.88005,13.7056
8486.4,4.89901,9.00822,8.91031,14.0058
8491.2,4.76869,8.99102,8.94055,14.3085
8496,4.64068,8.97368,8.97077,14.6135
8500.8,4.515,8.95621,9.00096,14.9204
8505.6,4.39166,8.93862,9.03112,15.229
8510.4,4.2707,8.92092,9.06123,15.539
8515.2,4.15211,8.90312,9.09129,15.8502
8520,4.03589,8.88521,9.12129,16.1624
8524.8,3.92205,8.8672,9.15124,16.4754
8529.6,3.81059,8.8491,9.18112,16.7888
8534.4,3.70149,8.83092,9.21094,17.1026
8539.2,3.59474,8.81265,9.24068,17.4164
8544,3.49034,8.79431,9.27034,17.7301
8548.8,3.38826,8.77589,9.29992,18.0434
8553.6,3.28849,8.75741,9.32942,18.3562
8558.4,3.19101,8.73885,9.35883,18.6683
8563.2,3.0958,8.72024,9.38815,18.9794
8568,3.00283,8.70156,9.41737,19.2894
8572.8,2.91209,8.68283,9.4465,19.5981
8577.6,2.82354,8.66405,9.47553,19.9053
8582.4,2.73716,8.64521,9.50445,20.2109
8587.2,2.65292,8.62633,9.53326,20.5146
8592,2.5708,8.6074,9.56197,20.8163
8596.8,2.49076,8.58843,9.59056,21.1158
8601.6,2.41278,8.56942,9.61904,21.4131
8606.4,2.33681,8.55038,9.6474,21.7078
8611.2,2.26284,8.5313,9.67565,22
8616,2.19083,8.51218,9.70377,22.2894
8620.8,2.12074,8.49304,9.73177,22.5759
8625.6,2.05255,8.47386,9.75964,22.8595
8630.4,1.98622,8.45466,9.78738,23.1399
8635.2,1.92172,8.43544,9.815,23.417
8640,1.85901,8.41619,9.84248,23.6909
8644.8,1.79806,8.39692,9.86983,23.9613
8649.6,1.73885,8.37763,9.89704,24.2282
8654.4,1.68132,8.35833,9.92411,24.4914
8659.2,1.62545,8.339,9.95105,24.751
8664,1.57121,8.31967,9.97784,25.0067
8668.8,1.51857,8.30032,10.0045,25.2587
8673.6,1.46748,8.28096,10.031,25.5067
8678.4,1.41792,8.26159,10.0574,25.7508
8683.2,1.36985,8.24221,10.0836,25.9909
8688,1.32324,8.22282,10.1096,26.2269
8692.8,1.27806,8.20343,10.1355,26.4589
8697.6,1.23428,8.18403,10.1613,26.6867
8702.4,1.19185,8.16463,10.1869,26.9104
8707.2,1.15076,8.14523,10.2123,27.13
8712,1.11097,8.12582,10.2376,27.3454
8716.8,1.07244,8.10642,10.2628,27.5565
8721.6,1.03515,8.08702,10.2877,27.7635
8726.4,0.999073,8.06761,10.3125,27.9663
8731.2,0.96417,8.04822,10.3372,28.165
8736,0.930415,8.02882,10.3617,28.3594
8740.8,0.897778,8.00944,10.386,28.5497
8745.6,0.866231,7.99005,10.4101,28.7358
8750.4,0.835745,7.97068,10.4341,28.9177
8755.2,0.806293,7.95131,10.4579,29.0956
8760,0.777848,7.93195,10.4816,29.2694
8764.8,0.750382,7.91261,10.5051,29.4391
8769.6,0.723869,7.89327,10.5284,29.6047
8774.4,0.698284,7.87394,10.5515,29.7664
8779.2,0.6736,7.85463,10.5744,29.924
8784,0.649793,7.83533,10.5972,30.0778
8788.8,0.626838,7.81604,10.6198,30.2276
8793.6,0.604712,7.79676,10.6422,30.3735
8798.4,0.58339,7.7775,10.6645,30.5157
8803.2,0.562851,7.75826,10.6866,30.654
8808,0.54307,7.73903,10.7084,30.7885
8812.8,0.524027,7.71982,10.7302,30.9193
8817.6,0.505699,7.70062,10.7517,31.0464
8822.4,0.488067,7.68145,10.773,31.1699
8827.2,0.471108,7.66229,10.7942,31.2897
8832,0.454803,7.64315,10.8152,31.4059
8836.8,0.439133,7.62402,10.8359,31.5186
8841.6,0.424078,7.60492,10.8566,31.6278
8846.4,0.40962,7.58584,10.877,31.7334
8851.2,0.39574,7.56678,10.8972,31.8356
8856,0.38242,7.54774,10.9173,31.9343
8860.8,0.369644,7.52872,10.9371,32.0296
8865.6,0.357395,7.50972,10.9568,32.1215
8870.4,0.345655,7.49074,10.9763,32.21
8875.2,0.334409,7.47179,10.9955,32.2951
8880,0.323642,7.45285,11.0146,32.377
8884.8,0.313338,7.43395,11.0336,32.4555
8889.6,0.303482,7.41506,11.0523,32.5307
8894.4,0.294061,7.39619,11.0708,32.6026
8899.2,0.28506,7.37735,11.0891,32.6713
8904,0.276465,7.35854,11.1073,32.7367
8908.8,0.268264,7.33974,11.1252,32.7989
8913.6,0.260444,7.32097,11.143,32.858
8918.4,0.252993,7.30222,11.1605,32.9138
8923.2,0.245897,7.2835,11.1779,32.9665
8928,0.239146,7.2648,11.1951,33.0162
8932.8,0.232728,7.24613,11.2121,33.0627
8937.6,0.226632,7.22748,11.2289,33.1062
8942.4,0.220847,7.20885,11.2455,33.1468
8947.2,0.215364,7.19025,11.2619,33.1844
8952,0.210171,7.17167,11.2781,33.2191
8956.8,0.205259,7.15311,11.2941,33.2511
8961.6,0.200618,7.13458,11.3099,33.2803
8966.4,0.19624,7.11607,11.3255,33.3068
8971.2,0.192115,7.09759,11.341,33.3308
8976,0.188235,7.07913,11.3562,33.3523
8980.8,0.184591,7.06069,11.3712,33.3714
8985.6,0.181175,7.04228,11.3861,33.3882
8990.4,0.177978,7.02389,11.4007,33.4029
8995.2,0.174995,7.00552,11.4152,33.4155
9000,0.172216,6.98717,11.4295,33.4262
9004.8,0.169635,6.96885,11.4436,33.4352
9009.6,0.167244,6.95055,11.4574,33.4425
9014.4,0.165037,6.93227,11.4711,33.4483
9019.2,0.163008,6.91402,11.4846,33.4528
9024,0.161149,6.89578,11.4979,33.4561
9028.8,0.159455,6.87757,11.5111,33.4583
9033.6,0.157919,6.85937,11.524,33.4597
9038.4,0.156537,6.8412,11.5367,33.4603
9043.2,0.155301,6.82305,11.5493,33.4604
9048,0.154208,6.80491,11.5616,33.4601
9052.8,0.153251,6.7868,11.5738,33.4595
9057.6,0.152425,6.7687,11.5858,33.4589
9062.4,0.151725,6.75062,11.5976,33.4583
9067.2,0.151147,6.73257,11.6092,33.4579
9072,0.150686,6.71452,11.6206,33.4579
9076.8,0.150337,6.6965,11.6318,33.4584
9081.6,0.150097,6.67849,11.6429,33.4594
9086.4,0.14996,6.6605,11.6537,33.4612
9091.2,0.149924,6.64252,11.6644,33.4639
9096,0.149983,6.62456,11.6749,33.4674
9100.8,0.150134,6.60662,11.6852,33.4721
9105.6,0.150374,6.58868,11.6953,33.4778
9110.4,0.1507,6.57077,11.7053,33.4848
9115.2,0.151106,6.55286,11.7151,33.493
9120,0.151592,6.53497,11.7247,33.5025
9124.8,0.152153,6.51709,11.7341,33.5134
9129.6,0.152786,6.49921,11.7433,33.5257
9134.4,0.153489,6.48136,11.7524,33.5394
9139.2,0.154259,6.46351,11.7613,33.5545
9144,0.155092,6.44567,11.77,33.571
9148.8,0.155988,6.42784,11.7785,33.5889
9153.6,0.156943,6.41001,11.7869,33.6082
9158.4,0.157955,6.3922,11.7951,33.6289
9163.2,0.159021,6.37439,11.8031,33.6509
9168,0.16014,6.35659,11.811,33.6741
9172.8,0.161311,6.33879,11.8187,33.6986
9177.6,0.162529,6.321,11.8262,33.7243
9182.4,0.163795,6.30321,11.8336,33.751
9187.2,0.165107,6.28543,11.8408,33.7788
9192,0.166462,6.26765,11.8478,33.8075
9196.8,0.167859,6.24987,11.8547,33.8371
9201.6,0.169298,6.2321,11.8614,33.8674
9206.4,0.170775,6.21432,11.868,33.8984
9211.2,0.172291,6.19655,11.8744,33.9301
9216,0.173845,6.17878,11.8806,33.9622
9220.8,0.175434,6.161,11.8867,33.9948
9225.6,0.177057,6.14323,11.8926,34.0276
9230.4,0.178715,6.12545,11.8984,34.0607
9235.2,0.180406,6.10767,11.904,34.0939
9240,0.182129,6.08989,11.9095,34.1271
9244.8,0.183884,6.0721,11.9149,34.1603
9249.6,0.185669,6.05431,11.9201,34.1934
9254.4,0.187484,6.03652,11.9251,34.2262
9259.2,0.189329,6.01871,11.93,34.2586
9264,0.191203,6.00091,11.9348,34.2907
9268.8,0.193105,5.98309,11.9394,34.3223
9273.6,0.195035,5.96527,11.9438,34.3534
9278.4,0.196992,5.94745,11.9482,34.3838
9283.2,0.198977,5.92961,11.9524,34.4136
9288,0.200989,5.91177,11.9565,34.4426
9292.8,0.203027,5.89392,11.9604,34.4708
9297.6,0.205091,5.87606,11.9642,34.4981
9302.4,0.207182,5.85819,11.9679,34.5246
9307.2,0.209298,5.84031,11.9714,34.55
9312,0.21144,5.82242,11.9748,34.5745
9316.8,0.213608,5.80452,11.9781,34.598
9321.6,0.215802,5.78661,11.9813,34.6204
9326.4,0.218021,5.76869,11.9843,34.6417
9331.2,0.220265,5.75075,11.9872,34.6619
9336,0.222535,5.73281,11.9901,34.681
9340.8,0.22483,5.71486,11.9927,34.6989
9345.6,0.22715,5.6969,11.9953,34.7157
9350.4,0.229497,5.67892,11.9978,34.7313
9355.2,0.231868,5.66094,12.0001,34.7457
9360,0.234266,5.64294,12.0023,34.759
9364.8,0.236689,5.62494,12.0044,34.7711
9369.6,0.239138,5.60692,12.0065,34.782
9374.4,0.241613,5.5889,12.0084,34.7917
9379.2,0.244114,5.57086,12.0102,34.8003
9384,0.246641,5.55282,12.0119,34.8078
9388.8,0.249195,5.53477,12.0134,34.8141
9393.6,0.251775,5.51671,12.0149,34.8193
9398.4,0.254382,5.49864,12.0163,34.8234
9403.2,0.257016,5.48057,12.0176,34.8264
9408,0.259678,5.46249,12.0188,34.8283
9412.8,0.262367,5.44441,12.0199,34.8293
9417.6,0.265084,5.42632,12.0209,34.8291
9422.4,0.267828,5.40823,12.0219,34.828
9427.2,0.270601,5.39014,12.0227,34.8259
9432,0.273402,5.37205,12.0234,34.8228
9436.8,0.276232,5.35396,12.0241,34.8188
9441.6,0.279091,5.33587,12.0246,34.8139
9446.4,0.28198,5.31779,12.0251,34.8081
9451.2,0.284898,5.29971,12.0255,34.8015
9456,0.287846,5.28164,12.0258,34.794
9460.8,0.290824,5.26358,12.0261,34.7857
9465.6,0.293833,5.24552,12.0262,34.7766
9470.4,0.296873,5.22748,12.0263,34.7667
9475.2,0.299944,5.20946,12.0263,34.7561
9480,0.303047,5.19145,12.0263,34.7448
9484.8,0.306182,5.17346,12.0261,34.7328
9489.6,0.309349,5.15549,12.0259,34.7201
9494.4,0.312549,5.13755,12.0256,34.7068
9499.2,0.315783,5.11963,12.0253,34.6928
9504,0.319049,5.10174,12.0249,34.6782
9508.8,0.32235,5.08388,12.0244,34.663
9513.6,0.325685,5.06606,12.0238,34.6473
9518.4,0.329055,5.04827,12.0232,34.631
9523.2,0.332461,5.03052,12.0225,34.6141
9528,0.335902,5.01282,12.0218,34.5968
9532.8,0.339379,4.99517,12.021,34.5789
9537.6,0.342893,4.97756,12.0202,34.5605
9542.4,0.346444,4.96001,12.0192,34.5417
9547.2,0.350032,4.94252,12.0183,34.5225
9552,0.353659,4.92509,12.0173,34.5028
9556.8,0.357324,4.90772,12.0162,34.4826
9561.6,0.361029,4.89042,12.015,34.4621
9566.4,0.364773,4.8732,12.0139,34.4411
9571.2,0.368557,4.85605,12.0126,34.4198
9576,0.372382,4.83899,12.0113,34.398
9580.8,0.376249,4.82201,12.01,34.376
9585.6,0.380157,4.80512,12.0086,34.3535
9590.4,0.384108,4.78832,12.0072,34.3307
9595.2,0.388102,4.77163,12.0057,34.3076
9600,0.392139,4.75504,12.0042,34.2841
9604.8,0.396221,4.73856,12.0026,34.2603
9609.6,0.400347,4.72219,12.001,34.2362
9614.4,0.404519,4.70594,11.9994,34.2118
9619.2,0.408738,4.68982,11.9977,34.1871
9624,0.413003,4.67382,11.996,34.1621
9628.8,0.417315,4.65796,11.9942,34.1368
9633.6,0.421676,4.64224,11.9924,34.1112
9638.4,0.426086,4.62667,11.9905,34.0853
9643.2,0.430545,4.61124,11.9886,34.0592
9648,0.435054,4.59598,11.9867,34.0328
9652.8,0.439615,4.58087,11.9847,34.0061
9657.6,0.444227,4.56593,11.9827,33.9791
9662.4,0.448892,4.55117,11.9807,33.9519
9667.2,0.453609,4.53659,11.9786,33.9245
9672,0.458381,4.52219,11.9765,33.8968
9676.8,0.463208,4.50798,11.9744,33.8688
9681.6,0.468091,4.49397,11.9722,33.8406
9686.4,0.473029,4.48016,11.97,33.8121
9691.2,0.478025,4.46657,11.9678,33.7834
9696,0.48308,4.45318,11.9655,33.7544
9700.8,0.488193,4.44002,11.9632,33.7252
9705.6,0.493365,4.42709,11.9608,33.6958
9710.4,0.498599,4.41439,11.9585,33.6661
9715.2,0.503894,4.40193,11.9561,33.6362
9720,0.509252,4.38972,11.9537,33.606
9724.8,0.514673,4.37775,11.9512,33.5756
9729.6,0.520158,4.36605,11.9487,33.545
9734.4,0.525708,4.35461,11.9462,33.5141
9739.2,0.531325,4.34344,11.9437,33.4829
9744,0.537009,4.33255,11.9411,33.4515
9748.8,0.542761,4.32195,11.9385,33.4199
9753.6,0.548582,4.31163,11.9358,33.388
9758.4,0.554474,4.3016,11.9332,33.3559
9763.2,0.560436,4.29188,11.9305,33.3235
9768,0.566471,4.28247,11.9278,33.2909
9772.8,0.572579,4.27337,11.925,33.258
9777.6,0.578762,4.26458,11.9223,33.2249
9782.4,0.58502,4.25613,11.9195,33.1915
9787.2,0.591355,4.248,11.9166,33.1578
9792,0.597767,4.24021,11.9138,33.1238
9796.8,0.604258,4.23277,11.9109,33.0896
9801.6,0.61083,4.22567,11.908,33.0552
9806.4,7.46954,10.3286,8.49284,11.3349
9811.2,7.3199,10.3202,8.5207,11.5337
9816,7.16775,10.3115,8.54898,11.7491
9820.8,7.01427,10.3025,8.57759,11.9781
9825.6,6.86032,10.2931,8.60646,12.2184
9830.4,6.7065,10.2836,8.63553,12.4684
9835.2,6.55328,10.2738,8.66478,12.7267
9840,6.40103,10.2638,8.69416,12.9922
9844.8,6.25003,10.2536,8.72365,13.2639
9849.6,6.10052,10.2433,8.75323,13.5411
9854.4,5.95266,10.2329,8.78289,13.8232
9859.2,5.80663,10.2223,8.81259,14.1097
9864,5.66252,10.2115,8.84234,14.3999
9868.8,5.52046,10.2007,8.87211,14.6935
9873.6,5.38052,10.1897,8.9019,14.9901
9878.4,5.24277,10.1787,8.9317,15.2893
9883.2,5.10726,10.1675,8.96149,15.5908
9888,4.97405,10.1563,8.99128,15.8943
9892.8,4.84317,10.145,9.02104,16.1995
9897.6,4.71464,10.1336,9.05078,16.506
9902.4,4.58848,10.1221,9.08048,16.8137
9907.2,4.46472,10.1106,9.11015,17.1223
9912,4.34337,10.099,9.13977,17.4315
9916.8,4.22442,10.0873,9.16935,17.741
9921.6,4.10788,10.0756,9.19887,18.0508
9926.4,3.99375,10.0638,9.22833,18.3605
9931.2,3.88202,10.052,9.25772,18.6698
9936,3.77268,10.0401,9.28705,18.9787
9940.8,3.66572,10.0282,9.31631,19.2869
9945.6,3.56114,10.0163,9.34549,19.5942
9950.4,3.4589,10.0043,9.37459,19.9003
9955.2,3.359,9.99226,9.4036,20.2052
9960,3.26141,9.9802,9.43254,20.5086
9964.8,3.16611,9.96812,9.46138,20.8103
9969.6,3.07308,9.95601,9.49013,21.1102
9974.4,2.98229,9.94387,9.51878,21.408
9979.2,2.89373,9.93171,9.54733,21.7037
9984,2.80735,9.91953,9.57579,21.997
9988.8,2.72314,9.90733,9.60414,22.2878
9993.6,2.64106,9.89511,9.63238,22.576
9998.4,2.56109,9.88288,9.66051,22.8614
10003.2,2.48319,9.87063,9.68853,23.1439
10008,2.40734,9.85837,9.71644,23.4233
10012.8,2.33349,9.8461,9.74423,23.6996
10017.6,2.26163,9.83382,9.7719,23.9725
10022.4,2.19172,9.82154,9.79946,24.2421
10027.2,2.12372,9.80925,9.82688,24.5082
10032,2.05761,9.79695,9.85419,24.7707
10036.8,1.99334,9.78465,9.88136,25.0295
10041.6,1.93089,9.77236,9.90841,25.2845
10046.4,1.87022,9.76006,9.93533,25.5357
10051.2,1.8113,9.74776,9.96211,25.783
10056,1.75409,9.73547,9.98876,26.0264
10060.8,1.69856,9.72318,10.0153,26.2657
